Ticker,Sector,Industry,Price,Market Cap (intraday),Trailing P/E,Forward P/E,PEG Ratio (5 yr expected),Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Diluted EPS,EPS Beat Ratio,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta (3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio,Net Income Avi to Common,Enterprise Value
ACGL,Financial Services,Insurance—Diversified,25.99,10045000000.0,6.36,7.94,1.22,1.45,0.93,1.79,5.95,23.62,28.94,3.58,14.88,6930000000.0,17.24,29.0,2950000000.0,2089999999.9999998,3.87,1.0882,139.1,2060000000.0,5.08,2900000000.0,23.56,1.22,26.49,2049999999.9999998,4150000000.0000005,nan,408180000.0,nan,nan,nan,nan,nan,0.0,1590000000.0,12420000000.0
ACH,Basic Materials,Aluminum,4.82,6101000000.0,15.02,nan,nan,nan,0.37,nan,nan,0.45,0.0,1.71,2.15,nan,nan,-18.6,12610000000.0,nan,0.325,nan,nan,nan,nan,nan,143.56,0.7,13.12,nan,nan,nan,680910000.0,nan,nan,nan,nan,nan,0.0,nan,3320000000.0
ACHC,Healthcare,Medical Care Facilities,17.58,1379000000.0,12.52,6.04,0.7,0.44,0.54,1.61,8.82,3.51,13.02,3.87,4.49,3110000000.0,35.47,4.9,1270000000.0,568580000.0,1.24,1.0408,nan,124190000.0,1.4,3730000000.0,146.97,1.17,28.56,332900000.0,28120000.0,nan,88780000.0,nan,nan,nan,nan,nan,0.0,108920000.0,5010000000.0
ACHV,Healthcare,Biotechnology,0.3125,9907000.0,nan,-1.05,nan,nan,0.52,nan,0.39,0.0,0.0,-51.44,-96.86,nan,nan,nan,nan,-16270000.0,-1.988,0.9375,nan,16660000.0,0.53,362000.0,2.01,6.04,0.61,-15220000.0,-9270000.0,nan,29490000.0,nan,nan,nan,nan,nan,0.0,-16390000.0,-6390000.0
ACIA,Technology,Communication Equipment,66.55,2763000000.0,86.23,32.55,-2.95,5.95,4.76,5.26,77.5,7.07,4.09,1.8,6.07,464660000.0,11.37,20.1,220680000.0,31560000.0,0.77,0.8571,40.6,336750000.0,8.09,19950000.0,3.45,4.26,13.96,72820000.0,56700000.0,nan,41270000.0,nan,nan,nan,nan,nan,0.0,32840000.000000004,2450000000.0
ACIU,Healthcare,Biotechnology,7.52,539664000.0,nan,-8.84,nan,nan,2.52,nan,nan,40.93,0.0,11.23,20.19,nan,nan,-24.3,111030000.0,nan,-0.55,1.2727,nan,nan,nan,nan,1.07,16.72,2.99,nan,nan,nan,71660000.0,nan,nan,nan,nan,nan,0.0,nan,539660000.0
ACIW,Technology,Software—Infrastructure,21.8,2526000000.0,38.16,14.8,1.52,2.01,2.23,3.07,19.1,5.33,11.6,3.39,6.16,1260000000.0,10.83,25.0,640840000.0,201920000.0,0.57,0.8393,-36.7,121400000.0,1.04,1450000000.0,128.54,1.5,9.74,137650000.0,82360000.0,nan,115600000.0,nan,nan,nan,nan,nan,0.0,67060000.0,3860000000.0
ACLS,Technology,Semiconductor Equipment & Materials,17.02,552231000.0,33.64,9.67,0.79,1.61,1.31,1.37,16.71,4.97,7.06,2.76,4.12,342960000.0,10.53,1.9,144150000.0,28180000.0,0.5,1.8125,14.8,139880000.0,4.23,54240000.0,12.93,5.47,12.87,-13590000.0,-20910000.0,nan,32830000.0,nan,nan,nan,nan,nan,0.0,17030000.0,470920000.0
ACM,Industrials,Engineering & Construction,27.44,4154000000.0,nan,9.0,0.96,0.21,1.13,0.4,8.44,-1.36,3.51,2.93,-4.59,20050000000.0,127.5,-3.6,813450000.0,949220000.0,-1.73,0.6866,-21.2,725440000.0,4.57,4390000000.0,113.7,1.16,23.22,771070000.0,513580000.00000006,nan,158620000.0,nan,nan,nan,nan,nan,0.0,-262160000.00000003,8010000000.0
ACMR,Technology,Semiconductor Equipment & Materials,27.5,493302000.0,27.47,17.66,1.43,4.59,5.04,4.77,27.6,17.57,16.55,6.93,18.55,107520000.0,6.4,18.0,50650000.0,18580000.0,0.99,2.5556,72.5,58260000.0,3.21,17640000.0,11.2,3.71,5.39,9400000.0,-55640000.0,nan,16329999.999999998,nan,nan,nan,nan,nan,0.0,18890000.0,512840000.00000006
