Ticker,Sector,Industry,Price,Market Cap (intraday),Trailing P/E,Forward P/E,PEG Ratio (5 yr expected),Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Diluted EPS,EPS Beat Ratio,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta (3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio,Net Income Avi to Common,Enterprise Value
ISDR,Technology,Information Technology Services,11.75,45579000.0,68.29,nan,nan,2.84,1.74,1.82,20.08,4.27,4.1,1.32,2.5,15980000.0,4.11,23.5,10130000.0,1450000.0,0.17,1.1,132.6,15810000.0,4.16,722000.0,2.73,6.14,6.88,2670000.0,2470000.0,nan,3800000.0,nan,nan,0.0,0.0,nan,0.0,682000.0,29160000.0
ISEE,Healthcare,Biotechnology,7.17,333743000.0,4.56,-4.87,nan,nan,3.24,nan,-3.4,0.0,0.0,-30.4,132.22,nan,nan,nan,-34840000.0,-58160000.0,1.53,0.8333,nan,94850000.0,2.28,745000.0,0.83,10.36,2.15,-46660000.0,-28740000.0,nan,47880000.0,nan,nan,nan,nan,nan,0.0,62730000.0,197970000.0
ISIG,Communication Services,Advertising Agencies,0.8202,9867000.0,nan,nan,nan,0.42,0.69,0.1,-2.24,-9.08,-10.9,-7.65,-14.36,23750000.0,2.0,-50.8,12560000.0,-1090000.0,-0.182,nan,nan,7780000.0,0.64,317000.0,2.23,4.22,1.18,953000.0,803250.0,nan,12070000.0,nan,nan,nan,nan,nan,0.0,-2160000.0,2440000.0
ISNS,Technology,Scientific & Technical Instruments,5.63,30035000.0,3.86,nan,nan,2.02,1.67,1.71,9.32,51.04,17.01,10.08,54.42,14890000.0,2.85,-8.9,11780000.0,2730000.0,1.45,nan,620.3,4720000.0,0.89,246000.0,1.38,6.73,3.35,2870000.0,435120.0,nan,5320000.0,nan,nan,nan,nan,nan,0.0,7600000.0,25500000.0
ISR,Healthcare,Medical Instruments & Supplies,1.0,62334000.0,nan,-30.83,nan,7.73,8.98,7.84,-14.42,-55.19,-56.97,-24.48,-49.29,8070000.0,0.12,48.2,3050000.0,-4390000.0,-0.066,1.0,nan,4580000.0,0.07,1170000.0,16.87,4.09,0.1,-4090000.0,-3010000.0,nan,67390000.0,nan,nan,nan,nan,nan,0.0,-4460000.0,63290000.0
ISRG,Healthcare,Medical Instruments & Supplies,591.57,69100000000.0,51.37,38.57,4.09,15.43,8.32,14.53,41.3,30.8,30.71,9.78,18.46,4480000000.0,38.81,22.1,3110000000.0,1580000000.0,11.54,1.0296,22.3,3220000000.0,27.78,76400000.0,0.92,4.53,71.24,1600000000.0,1020000000.0,nan,115980000.0,nan,nan,nan,nan,nan,0.0,1380000000.0,65050000000.0
ISSC,Industrials,Aerospace & Defense,5.48,105289000.0,51.67,nan,nan,5.82,2.87,3.91,33.67,11.26,9.19,2.72,5.76,18110000.0,1.07,13.4,9900000.0,2100000.0,0.12,nan,135.2,22160000.0,1.3,108670.0,0.3,12.57,2.16,1880000.0,788730.0,nan,16980000.0,nan,nan,nan,nan,nan,0.0,2040000.0,70840000.0
ISTR,Financial Services,Banks—Regional,24.19,266572000.0,14.3,10.32,nan,3.86,1.09,5.82,nan,24.36,33.34,0.86,7.94,69130000.0,6.9,18.3,69130000.0,nan,1.66,0.8125,-0.2,44700000.0,4.04,183320000.0,nan,nan,21.87,nan,nan,nan,11230000.0,0.24,1.01,0.23,0.95,0.41,13.71,16840000.0,402570000.0
IT,Technology,Information Technology Services,153.33,13821000000.0,55.41,32.8,3.83,3.35,14.75,3.97,28.48,6.04,9.17,3.73,26.82,4130000000.0,45.87,10.5,2510000000.0,576000000.0,2.73,1.4568,-19.4,320830000.0,3.59,3120000000.0,339.14,0.68,10.28,527750000.0,369570000.0,nan,89450000.0,nan,nan,nan,nan,nan,0.0,249610000.0,16399999999.999998
ITCB,Financial Services,Banks—Regional,7.44,2441000000.0,4.75,nan,nan,nan,0.48,nan,nan,13.91,0.0,nan,3.74,nan,nan,-18.5,913390000000.0,nan,1.5,0.95,-64.8,nan,nan,nan,nan,nan,15.0,nan,nan,nan,341600000.0,0.22,3.1,0.0,0.0,nan,35.65,nan,2450000000.0
ITCI,Healthcare,Biotechnology,21.84,1227000000.0,nan,-5.81,nan,nan,5.29,nan,-6.28,0.0,0.0,-29.06,-50.95,nan,nan,nan,-132169999.99999999,-154440000.0,-2.69,0.7875,nan,255430000.0,4.62,22560000.0,9.94,7.77,4.11,-122090000.0,-73100000.0,nan,55420000.0,nan,nan,nan,nan,nan,0.0,-147890000.0,969600000.0
ITGR,Healthcare,Medical Devices,87.75,2876000000.0,26.19,17.6,1.89,2.33,2.55,2.96,13.68,8.99,15.31,5.02,9.17,1240000000.0,37.95,-0.5,362670000.0,267130000.0,3.36,1.1321,-73.2,14720000.0,0.45,878130000.0,77.81,2.4,34.55,158540000.0,113870000.0,nan,32680000.0,nan,nan,nan,nan,nan,0.0,99370000.0,3650000000.0
